pred
248,260.78000000000003
249,242.03
250,337.86
251,223.54000000000002
252,347.96
253,715.1
254,731.25
255,481.24
256,272.64
257,249.91
258,170.53
259,92.2
260,42.739999999999995
261,26.81
262,11.25
263,4.08
264,4.42
265,25.97
266,121.0
267,309.38
268,492.65999999999997
269,226.29
270,153.28
271,170.45999999999998
272,305.9
273,218.87
274,173.28
275,178.35
276,301.35
277,715.04
278,693.52
279,470.72999999999996
280,334.73
281,255.70000000000002
282,190.22
283,105.75
284,64.95
285,24.55
286,13.16
287,5.7299999999999995
288,5.83
289,22.23
290,74.04
291,309.55
292,448.16
293,230.2
294,143.84
295,168.91
296,172.06
297,193.47
298,157.29
299,157.62
300,307.03
301,435.71
302,299.38
303,260.6
304,126.83
305,170.11
306,106.67999999999999
307,128.36
308,124.62
309,98.75
310,60.14
311,29.85
312,7.5
313,6.5600000000000005
314,29.97
315,49.37
316,156.52
317,220.07
318,309.15
319,367.49
320,428.54999999999995
321,434.92
322,434.18
323,434.58000000000004
324,435.90999999999997
325,416.82000000000005
326,379.34000000000003
327,318.27
328,268.74
329,216.71
330,228.31
331,166.49
332,113.16000000000001
333,97.54
334,62.1
335,34.010000000000005
336,11.86
337,10.52
338,19.6
339,44.150000000000006
340,115.4
341,215.61
342,302.61
343,391.39
344,429.97
345,427.06
346,429.81
347,417.03
348,420.47
349,389.63
350,386.51
351,323.86
352,249.04000000000002
353,157.75
354,132.05
355,73.27000000000001
356,36.85
357,16.91
358,11.57
359,5.83
360,6.87
361,22.69
362,102.06
363,305.46
364,461.4
365,198.76999999999998
366,131.32999999999998
367,165.81
368,186.06
369,199.01
370,186.79
371,219.04999999999998
372,278.26
373,576.47
374,551.6800000000001
375,394.88
376,250.82
377,210.23
378,131.81
379,71.67999999999999
380,32.23
381,13.82
382,5.55
383,3.27
384,3.75
385,12.629999999999999
386,105.39999999999999
387,321.6
388,460.68
389,223.8
390,132.18
391,156.37
392,180.41
393,187.38
394,171.94
395,187.79
396,308.67999999999995
397,568.64
398,554.37
399,386.08000000000004
400,303.65
401,231.42000000000002
402,174.33
403,87.86
404,39.15
405,16.0
406,7.8100000000000005
407,4.88
408,4.11
409,23.72
410,117.11999999999999
411,315.55
412,506.02000000000004
413,239.76
414,147.79
415,168.79
416,234.95000000000002
417,226.14000000000001
418,210.64000000000001
419,213.01999999999998
420,313.3
421,586.63
422,482.66
423,339.88
424,302.39
425,241.82000000000002
426,152.76000000000002
427,81.16
428,42.04
429,19.75
430,7.609999999999999
431,4.59
432,4.23
433,24.200000000000003
434,117.41
435,334.59000000000003
436,488.79999999999995
437,247.75
438,144.52
439,168.66
440,244.09
441,234.88
442,355.08
443,194.63
444,334.38
445,553.4399999999999
446,537.3
447,410.57
448,327.43
449,227.60000000000002
450,171.88000000000002
451,108.66
452,66.56
453,25.83
454,14.92
455,6.0200000000000005
456,6.28
457,24.82
458,106.58000000000001
459,318.79
460,493.28999999999996
461,231.09
462,158.37
463,172.7
464,232.82000000000002
465,228.21
466,216.99
467,244.89
468,331.65
469,531.75
470,501.94
471,387.22
472,269.96
473,250.24
474,201.29000000000002
475,149.32999999999998
476,114.82000000000001
477,93.56
478,58.53
479,34.15
480,11.260000000000002
481,12.2
482,28.76
483,52.45
484,131.61
485,219.20999999999998
486,304.83
487,354.29
488,383.64
489,390.91999999999996
490,394.09000000000003
491,379.45000000000005
492,398.28
493,417.72
494,410.83
495,318.88
496,281.9
497,207.35999999999999
498,199.08
499,145.95
500,103.81
501,88.03999999999999
502,70.25
503,33.379999999999995
504,14.149999999999999
505,10.809999999999999
506,19.2
507,39.8
508,94.36
509,206.8
510,286.23
511,363.85
512,403.87
513,381.47
514,382.38
515,375.3
516,379.89
517,362.73
518,353.22
519,301.84000000000003
520,243.58
521,198.84
522,146.46
523,74.53999999999999
524,43.55
525,17.17
526,10.16
527,4.76
528,6.34
529,21.31
530,104.02000000000001
531,300.92999999999995
532,410.28000000000003
533,193.05
534,126.3
535,134.51
536,183.56
537,185.82
538,160.14
539,165.37
540,296.8
541,535.5
542,536.3199999999999
543,354.49
544,294.67
545,200.21
546,138.14
547,75.59
548,41.65
549,18.86
550,11.559999999999999
551,3.51
552,3.59
553,11.99
554,115.36
555,187.01
556,445.01
557,237.01000000000002
558,116.86
559,132.99
560,145.79000000000002
561,154.5
562,120.64
563,131.61
564,156.91000000000003
565,318.92
566,444.56
567,355.89000000000004
568,258.53999999999996
569,199.1
570,130.0
571,53.3
572,27.53
573,20.29
574,9.44
575,4.2
576,4.01
577,24.09
578,114.03
579,320.69
580,466.53000000000003
581,251.44
582,137.46
583,166.96
584,214.62
585,196.95000000000002
586,350.53999999999996
587,397.94
588,299.95
589,547.54
590,527.74
591,395.46
592,290.81
593,220.18
594,149.84
595,92.12
596,47.08
597,23.26
598,9.120000000000001
599,4.6
600,4.470000000000001
601,23.509999999999998
602,116.14
603,321.56
604,482.03999999999996
605,238.23
606,135.51999999999998
607,164.22
608,187.82
609,191.05
610,170.51999999999998
611,178.59
612,287.57
613,598.89
614,558.73
615,404.57
616,350.9
617,247.49
618,169.9
619,105.25
620,69.44
621,22.98
622,14.030000000000001
623,6.28
624,6.11
625,26.81
626,101.66
627,326.62
628,482.39
629,236.8
630,158.26
631,176.94
632,239.45999999999998
633,234.01999999999998
634,244.23999999999998
635,256.97
636,358.41
637,549.89
638,507.51
639,388.78
640,277.92
641,231.54
642,192.85999999999999
643,167.82
644,126.84
645,101.53
646,60.72
647,28.6
648,10.870000000000001
649,11.37
650,29.619999999999997
651,46.260000000000005
652,148.25
653,221.01000000000002
654,297.36
655,396.96
656,435.52
657,416.21999999999997
658,417.2
659,411.4
660,414.75
661,384.79
662,387.83000000000004
663,309.23
664,272.03
665,226.22000000000003
666,192.89
667,167.78
668,122.91999999999999
669,97.22
670,67.19
671,33.64
672,11.35
673,12.7
674,20.4
675,45.11
676,120.53999999999999
677,201.77999999999997
678,326.0
679,357.35
680,394.83
681,412.63
682,414.15
683,408.0
684,397.01
685,367.6
686,365.81
687,333.1
688,261.59
689,167.3
690,140.81
691,78.07
692,37.62
693,15.989999999999998
694,10.34
695,4.53
696,6.84
697,13.120000000000001
698,55.39
699,82.6
700,471.06
701,213.19
702,71.43
703,117.86000000000001
704,137.17000000000002
705,177.66
706,184.05
707,177.87
708,291.18
709,531.42
710,530.91
711,332.96
712,253.71
713,216.75
714,126.88
715,51.919999999999995
716,31.52
717,13.25
718,7.51
719,2.92
720,4.53
721,23.31
722,112.82
723,320.55
724,479.51
725,215.22000000000003
726,141.88
727,153.37
728,193.21
729,181.11
730,174.35000000000002
731,168.98000000000002
732,294.0
733,536.1
734,523.4499999999999
735,377.59
736,310.51
737,210.86
738,131.26
739,78.97
740,35.16
741,18.77
742,11.42
743,4.3
744,4.23
745,23.5
746,121.71
747,297.83
748,451.5
749,228.11
750,116.91
751,130.72
752,157.86
753,149.07
754,145.97
755,141.14
756,230.05
757,480.42999999999995
758,485.81
759,383.27
760,304.77
761,233.51999999999998
762,157.9
763,92.08000000000001
764,44.4
765,22.64
766,8.72
767,5.359999999999999
768,6.449999999999999
769,24.06
770,116.11
771,299.01
772,429.14
773,190.23000000000002
774,119.51
775,129.78
776,151.42000000000002
777,144.68
778,145.75
779,128.31
780,223.91
781,468.99
782,501.79
783,358.07
784,290.75
785,231.35999999999999
786,169.23000000000002
787,114.41
788,62.230000000000004
789,24.979999999999997
790,16.009999999999998
791,8.77
792,9.41
793,22.880000000000003
794,90.74000000000001
795,281.85
796,455.99
797,225.39
798,129.75
799,148.73000000000002
800,210.71
801,183.48999999999998
802,181.89999999999998
803,165.07
804,284.22
805,468.03
806,443.12
807,287.23
808,233.41
809,162.78
810,188.01
811,137.43
812,129.45
813,82.65
814,60.98
815,29.759999999999998
816,8.4
817,5.890000000000001
818,26.61
819,47.98
820,110.52000000000001
821,223.25
822,296.95
823,376.48
824,390.07
825,398.65
826,419.43
827,395.28
828,385.63
829,389.77
830,394.43
831,312.12
832,292.81
833,205.47
834,220.48000000000002
835,151.76
836,110.5
837,87.15
838,72.35
839,34.87
840,11.8
841,11.4
842,22.96
843,45.47
844,111.19999999999999
845,196.18
846,299.02
847,372.08
848,397.61
849,404.14
850,375.34000000000003
851,320.57000000000005
852,380.59000000000003
853,379.51
854,385.37
855,306.08000000000004
856,258.51
857,196.31
858,142.36
859,75.09
860,35.56
861,22.700000000000003
862,12.16
863,7.140000000000001
864,6.2
865,23.79
866,104.72
867,302.7
868,401.14
869,197.67000000000002
870,129.2
871,140.76
872,179.76
873,191.66
874,172.31
875,164.3
876,318.8
877,556.16
878,556.48
879,344.21
880,242.81
881,214.35000000000002
882,119.46
883,76.12
884,31.229999999999997
885,15.959999999999999
886,10.26
887,5.84
888,6.24
889,27.89
890,116.64
891,319.86
892,486.69
893,257.39
894,140.15
895,173.18
896,215.57
897,219.4
898,228.05
899,429.12
900,290.54
901,547.46
902,537.02
903,407.90000000000003
904,295.88
905,249.23000000000002
906,155.07999999999998
907,94.63
908,37.86
909,17.490000000000002
910,8.45
911,4.83
912,6.59
913,29.92
914,119.14
915,354.17
916,516.6
917,238.32999999999998
918,139.59
919,168.25
920,211.71
921,197.91
922,193.37
923,183.13
924,303.22
925,543.36
926,557.27
927,378.38
928,305.75
929,270.67
930,156.89
931,119.15
932,48.599999999999994
933,27.11
934,7.3
935,6.38
936,6.88
937,26.810000000000002
938,116.5
939,310.0
940,492.01
941,229.05
942,134.82
943,163.5
944,181.32999999999998
945,173.91
946,164.61
947,166.06
948,271.43
949,480.59000000000003
950,523.1800000000001
951,370.34
952,306.69
953,228.34
954,179.37
955,118.54
956,62.120000000000005
957,26.22
958,15.299999999999999
959,6.85
960,7.8
961,27.63
962,96.8
963,273.49
964,452.25
965,221.76
966,126.58000000000001
967,132.45
968,167.28
969,166.28
970,165.22
971,171.97
972,278.87
973,454.53999999999996
974,464.1
975,310.04
976,246.71
977,201.45000000000002
978,143.15
979,111.62
980,119.61
981,70.05
982,59.83
983,30.7
984,7.76
985,7.68
986,20.82
987,52.58
988,113.57
989,207.9
990,241.79000000000002
991,308.87
992,324.3
993,322.90999999999997
994,324.28
995,328.39
996,310.61
997,336.43
998,307.91
999,292.42
1000,226.53000000000003
1001,187.16
1002,179.13
1003,147.9
1004,102.97999999999999
1005,83.72
1006,74.03
1007,32.98
1008,7.2299999999999995
1009,11.86
1010,23.25
1011,54.510000000000005
1012,114.19999999999999
1013,180.81
1014,246.34999999999997
1015,274.71000000000004
1016,264.16
1017,294.53
1018,289.83000000000004
1019,274.49
1020,311.78000000000003
1021,316.63
1022,312.2
1023,276.75
1024,206.15
1025,172.47
1026,137.01
1027,61.06
1028,37.9
1029,21.130000000000003
1030,13.26
1031,5.63
1032,6.199999999999999
1033,22.93
1034,110.82000000000001
1035,305.31
1036,387.82
1037,180.19
1038,121.71
1039,135.19
1040,173.36
1041,154.88
1042,148.66
1043,149.32
1044,274.07
1045,544.86
1046,539.97
1047,385.52
1048,304.03
1049,218.96999999999997
1050,141.60999999999999
1051,80.66
1052,36.4
1053,22.95
1054,10.29
1055,5.39
1056,6.83
1057,27.41
1058,111.56
1059,301.82
1060,425.74
1061,179.26000000000002
1062,119.38
1063,142.14
1064,175.7
1065,174.08999999999997
1066,155.92
1067,149.95
1068,253.86
1069,543.55
1070,532.74
1071,377.69
1072,183.14
1073,206.48000000000002
1074,142.25
1075,88.35000000000001
1076,120.58000000000001
1077,87.87
1078,47.93
1079,30.35
1080,9.29
1081,15.09
1082,50.76
1083,82.55
1084,108.03999999999999
1085,200.51999999999998
1086,286.38
1087,348.3
1088,278.02
1089,280.3
1090,257.82
1091,292.51
1092,279.13
1093,463.31000000000006
1094,298.59000000000003
1095,282.67
1096,219.93
1097,262.44
1098,179.25
1099,106.28
1100,48.86
1101,24.29
1102,6.9
1103,5.29
1104,5.6
1105,27.509999999999998
1106,111.76
1107,298.85
1108,440.25
1109,188.62
1110,111.65
1111,147.33
1112,163.45999999999998
1113,152.45
1114,145.51
1115,146.53
1116,229.35
1117,458.90999999999997
1118,427.77000000000004
1119,361.07
1120,276.78
1121,232.98000000000002
1122,166.2
1123,113.27
1124,63.71
1125,25.049999999999997
1126,15.07
1127,6.83
1128,9.84
1129,26.64
1130,97.65
1131,286.25
1132,454.25
1133,203.21
1134,142.88
1135,158.44
1136,194.03
1137,176.22
1138,163.04
1139,173.35999999999999
1140,279.07
1141,462.95000000000005
1142,419.86
1143,303.57
1144,236.64000000000001
1145,196.13
1146,175.08
1147,113.59
1148,111.03999999999999
1149,77.61
1150,62.160000000000004
1151,27.82
1152,11.030000000000001
1153,9.86
1154,27.1
1155,45.379999999999995
1156,126.77000000000001
1157,166.26
1158,226.35999999999999
1159,263.08000000000004
1160,321.5
1161,308.94
1162,304.93
1163,311.56
1164,320.35
1165,297.14
1166,317.15999999999997
1167,272.37
1168,223.15
1169,190.17000000000002
1170,154.97
1171,130.84
1172,112.81
1173,90.77
1174,64.28
1175,38.370000000000005
1176,6.91
1177,10.92
1178,19.47
1179,50.879999999999995
1180,122.81
1181,166.29
1182,271.86
1183,281.64
1184,254.35999999999999
1185,257.38
1186,267.95
1187,287.24
1188,361.63
1189,364.63
1190,340.32
1191,299.16
1192,225.44
1193,167.64
1194,129.06
1195,54.11
1196,26.36
1197,13.11
1198,6.949999999999999
1199,3.91
1200,5.51
1201,22.39
1202,52.79
1203,178.9
1204,372.98999999999995
1205,216.12
1206,132.15
1207,144.24
1208,177.44
1209,171.76999999999998
1210,178.76
1211,176.0
1212,276.45
1213,574.76
1214,574.8
1215,396.07
1216,282.5
1217,198.26
1218,141.19
1219,74.0
1220,34.85
1221,15.459999999999999
1222,10.030000000000001
1223,6.7700000000000005
1224,6.0
1225,23.380000000000003
1226,111.29
1227,313.47
1228,427.46999999999997
1229,216.95
1230,134.96
1231,153.67000000000002
1232,196.01999999999998
1233,183.07
1234,172.85999999999999
1235,165.37
1236,298.8
1237,566.78
1238,502.06
1239,330.5
1240,137.04
1241,78.75
1242,134.19
1243,85.03
1244,33.9
1245,18.080000000000002
1246,7.12
1247,5.49
1248,6.08
1249,24.34
1250,115.44000000000001
1251,304.8
1252,442.46000000000004
1253,210.29
1254,140.95
1255,142.59
1256,208.95000000000002
1257,194.02999999999997
1258,173.31
1259,171.4
1260,299.31
1261,560.13
1262,562.83
1263,393.26000000000005
1264,300.79
1265,224.76999999999998
1266,162.81
1267,102.74
1268,44.93
1269,22.72
1270,7.58
1271,6.48
1272,7.029999999999999
1273,25.02
1274,115.16000000000001
1275,309.34000000000003
1276,466.84
1277,212.16
1278,135.77
1279,147.62
1280,215.35999999999999
1281,197.45000000000002
1282,170.17000000000002
1283,174.35
1284,305.90999999999997
1285,579.4499999999999
1286,570.68
1287,386.55
1288,312.68
1289,239.0
1290,179.84
1291,113.50999999999999
1292,63.43
1293,27.299999999999997
1294,14.040000000000001
1295,5.819999999999999
1296,6.03
1297,23.67
1298,92.83
1299,279.17
1300,455.45000000000005
1301,220.28
1302,148.10999999999999
1303,153.9
1304,228.67000000000002
1305,234.26
1306,231.51999999999998
1307,239.51
1308,346.77
1309,470.34999999999997
1310,479.28
1311,361.62
1312,270.46999999999997
1313,211.77
1314,208.12
1315,130.78
1316,107.31
1317,84.76
1318,62.53
1319,31.25
1320,9.969999999999999
1321,12.71
1322,34.11
1323,44.720000000000006
1324,90.97
1325,203.81
1326,278.59000000000003
1327,344.78
1328,382.29999999999995
1329,394.33000000000004
1330,393.93
1331,393.11
1332,232.23000000000002
1333,208.89999999999998
1334,219.5
1335,243.14
1336,216.13
1337,162.13
1338,187.64
1339,139.08
1340,118.4
1341,73.43
1342,65.52
1343,33.16
1344,9.39
1345,10.89
1346,20.23
1347,53.44
1348,95.88
1349,200.89
1350,276.31
1351,356.21000000000004
1352,370.64
1353,278.16999999999996
1354,257.03999999999996
1355,282.7
1356,296.52
1357,353.03
1358,224.24
1359,235.03000000000003
1360,201.33999999999997
1361,158.41
1362,138.77
1363,70.32000000000001
1364,35.46
1365,16.49
1366,10.57
1367,6.449999999999999
1368,6.26
1369,21.57
1370,107.46000000000001
1371,300.27
1372,382.82
1373,191.08
1374,116.96000000000001
1375,123.6
1376,155.88
1377,150.33
1378,143.9
1379,152.71
1380,238.78
1381,474.31
1382,521.62
1383,382.05
1384,303.62
1385,210.37
1386,150.15
1387,78.9
1388,28.31
1389,15.330000000000002
1390,11.65
1391,4.779999999999999
1392,5.42
1393,22.64
1394,111.42
1395,302.59
1396,411.74
1397,181.28
1398,124.75
1399,123.16999999999999
1400,154.13
1401,166.99
1402,141.89
1403,138.66
1404,241.07
1405,492.72
1406,482.01
1407,384.78
1408,282.85
1409,245.27
1410,166.27
1411,85.96000000000001
1412,43.14
1413,16.84
1414,7.21
1415,4.58
1416,4.96
1417,24.200000000000003
1418,116.6
1419,300.61
1420,426.93
1421,185.38
1422,111.19999999999999
1423,125.17
1424,154.26
1425,152.94
1426,144.54000000000002
1427,122.03999999999999
1428,286.68
1429,562.95
1430,515.9499999999999
1431,347.96999999999997
1432,281.46000000000004
1433,218.75
1434,157.37
1435,93.82
1436,47.400000000000006
1437,22.84
1438,7.89
1439,5.51
1440,5.78
1441,21.68
1442,114.94
1443,307.57
1444,441.08000000000004
1445,214.64999999999998
1446,129.38
1447,141.94
1448,171.5
1449,156.18
1450,143.78
1451,144.62
1452,279.62
1453,505.20000000000005
1454,499.89
1455,366.33
1456,298.75
1457,112.24000000000001
1458,100.63
1459,41.690000000000005
1460,32.48
1461,24.66
1462,14.58
1463,5.9
1464,5.63
1465,21.51
1466,98.41
1467,310.63
1468,439.53000000000003
1469,219.04
1470,151.41
1471,161.4
1472,131.68
1473,88.59
1474,128.53
1475,159.84
1476,208.39
1477,284.55
1478,446.64000000000004
1479,300.35999999999996
1480,112.77
1481,162.54000000000002
1482,165.47
1483,130.5
1484,93.42
1485,71.28
1486,63.349999999999994
1487,29.21
1488,4.21
1489,3.8
1490,18.84
1491,49.56
1492,113.41
1493,208.26
1494,213.63
1495,264.87
1496,206.1
1497,261.43
1498,274.54
1499,193.56
1500,261.85
1501,204.72000000000003
1502,211.91000000000003
1503,257.15999999999997
1504,189.01
1505,171.86
1506,160.22
1507,134.97
1508,120.44
1509,83.72999999999999
1510,61.47
1511,30.81
1512,12.45
1513,12.4
1514,16.55
1515,35.769999999999996
1516,95.21000000000001
1517,196.55
1518,272.8
1519,343.33
1520,361.65
1521,370.4
1522,358.36
1523,360.96000000000004
1524,338.95000000000005
1525,349.43
1526,332.22
1527,297.90999999999997
1528,221.63
1529,154.59
1530,141.95
1531,100.06
1532,26.13
1533,15.86
1534,6.779999999999999
1535,5.46
1536,6.07
1537,19.779999999999998
1538,108.13
1539,301.09000000000003
1540,370.75
1541,197.85
1542,121.39999999999999
1543,134.57
1544,175.19
1545,176.64999999999998
1546,164.76999999999998
1547,168.7
1548,281.56
1549,538.8199999999999
1550,542.99
1551,390.77
1552,302.62
1553,202.78000000000003
1554,141.86
1555,86.42
1556,35.43
1557,15.93
1558,9.35
1559,6.07
1560,6.79
1561,23.68
1562,110.36999999999999
1563,322.75
1564,425.15999999999997
1565,180.11
1566,118.99
1567,135.20999999999998
1568,170.05
1569,155.05
1570,145.22
1571,166.31
1572,278.05
1573,544.04
1574,561.16
1575,386.61
1576,294.23
1577,223.44
1578,152.77
1579,81.25999999999999
1580,40.480000000000004
1581,16.18
1582,7.75
1583,6.52
1584,6.51
1585,27.21
1586,114.13000000000001
1587,329.69
1588,467.61
1589,219.26999999999998
1590,142.36
1591,166.76999999999998
1592,225.78
1593,205.31
1594,165.59
1595,184.44
1596,324.32000000000005
1597,542.28
1598,548.86
1599,407.08
1600,310.56
1601,240.33
1602,164.85999999999999
1603,91.41
1604,47.76
1605,24.04
1606,7.99
1607,6.45
1608,6.48
1609,24.59
1610,112.09
1611,314.7
1612,459.29
1613,208.16
1614,130.56
1615,141.34
1616,164.82
1617,158.82
1618,146.48
1619,141.12
1620,228.54000000000002
1621,417.69
1622,424.85
1623,333.0
1624,276.3
1625,193.91
1626,157.89000000000001
1627,111.0
1628,63.05
1629,26.64
1630,15.56
1631,6.699999999999999
1632,8.35
1633,24.81
1634,96.31
1635,302.70000000000005
1636,439.27
1637,189.82999999999998
1638,122.62
1639,147.39
1640,198.75
1641,205.19
1642,176.63
1643,187.27
1644,329.37
1645,486.91
1646,482.87
1647,331.19
1648,254.98999999999998
1649,203.53
1650,182.99
1651,140.39
1652,111.63
1653,78.84
1654,67.21
1655,28.630000000000003
1656,8.16
1657,9.629999999999999
1658,27.869999999999997
1659,45.35
1660,128.17000000000002
1661,202.96
1662,264.90999999999997
1663,318.32
1664,355.71
1665,298.77
1666,282.32
1667,331.86
1668,302.27
1669,403.53999999999996
1670,382.97
1671,250.7
1672,218.29
1673,215.79
1674,188.11
1675,140.86
1676,120.27000000000001
1677,84.67
1678,69.56
1679,44.629999999999995
1680,7.97
1681,7.220000000000001
1682,21.53
1683,40.230000000000004
1684,114.13
1685,204.3
1686,308.52
1687,388.75
1688,418.77
1689,427.48
1690,384.98
1691,394.61
1692,390.97
1693,367.92
1694,369.02
1695,304.84000000000003
1696,223.33
1697,169.34
1698,136.64
1699,74.23
1700,44.42
1701,18.09
1702,10.32
1703,6.28
1704,6.7299999999999995
1705,23.330000000000002
1706,106.18
1707,302.73
1708,372.89000000000004
1709,189.39000000000001
1710,127.60999999999999
1711,137.52
1712,171.21
1713,175.25
1714,172.28
1715,170.92000000000002
1716,275.72
1717,565.8
1718,544.96
1719,384.71000000000004
1720,304.11
1721,210.54
1722,122.74000000000001
1723,86.47999999999999
1724,27.839999999999996
1725,14.08
1726,9.08
1727,6.26
1728,6.79
1729,23.44
1730,110.42
1731,320.17999999999995
1732,434.55
1733,213.60999999999999
1734,140.23000000000002
1735,148.32
1736,187.2
1737,177.77
1738,169.13
1739,175.03
1740,287.27
1741,569.5699999999999
1742,567.29
1743,316.07000000000005
1744,223.34
1745,222.86
1746,137.92000000000002
1747,85.44
1748,34.15
1749,17.67
1750,8.05
1751,5.99
1752,6.09
1753,23.09
1754,108.63000000000001
1755,308.92
1756,427.29
1757,223.83
1758,138.85000000000002
1759,143.8
1760,201.03
1761,185.66
1762,172.48000000000002
1763,166.57
1764,277.31
1765,543.84
1766,439.83000000000004
1767,379.62
1768,290.94
1769,217.6
1770,149.62
1771,87.98
1772,44.959999999999994
1773,19.77
1774,7.54
1775,6.6000000000000005
1776,7.15
1777,26.81
1778,108.41
1779,311.29
1780,418.81
1781,209.43
1782,120.81
1783,140.65
1784,173.42999999999998
1785,162.26
1786,145.23000000000002
1787,166.11
1788,296.02
1789,522.4200000000001
1790,513.95
1791,348.53999999999996
1792,271.08000000000004
1793,213.01
1794,170.88
1795,111.42
1796,63.699999999999996
1797,24.009999999999998
1798,17.700000000000003
1799,7.48
1800,8.46
1801,22.96
1802,95.11
1803,282.66999999999996
1804,423.78999999999996
1805,217.1
1806,126.68
1807,142.73
1808,186.0
1809,186.24
1810,191.23000000000002
1811,188.27999999999997
1812,307.65
1813,457.95
1814,415.66
1815,314.42
1816,249.57999999999998
1817,203.93
1818,182.17000000000002
1819,131.88
1820,122.91
1821,67.05000000000001
1822,69.01
1823,29.66
1824,9.79
1825,5.85
1826,19.490000000000002
1827,43.75
1828,122.57
1829,214.4
1830,268.33
1831,283.59000000000003
1832,330.78
1833,320.5
1834,331.51
1835,331.4
1836,315.01
1837,299.40999999999997
1838,276.68
1839,283.98
1840,221.79999999999998
1841,193.65
1842,190.54000000000002
1843,139.88
1844,93.77
1845,80.6
1846,70.17999999999999
1847,42.900000000000006
1848,9.03
1849,8.71
1850,20.490000000000002
1851,38.2
1852,78.43
1853,175.59
1854,276.84000000000003
1855,303.84000000000003
1856,308.19
1857,327.58000000000004
1858,311.63
1859,293.54
1860,371.65999999999997
1861,382.67999999999995
1862,254.98000000000002
1863,237.92000000000002
1864,192.20000000000002
1865,155.14999999999998
1866,126.36999999999999
1867,90.0
1868,35.68
1869,17.6
1870,8.600000000000001
1871,3.96
1872,6.0200000000000005
1873,20.34
1874,103.57000000000001
1875,177.32
1876,372.09
1877,169.42000000000002
1878,125.82000000000001
1879,137.13
1880,183.47
1881,180.93
1882,160.34
1883,163.71
1884,281.33
1885,538.86
1886,546.53
1887,368.89
1888,295.54
